,EFINVA
67299,0
14086,700
47428,0
48400,0
11176,1950
85566,0
63616,0
61998,0
62208,38000
7628,0
67381,0
62862,0
56657,3925
50643,0
13457,22025
22497,675
25005,0
25510,325
57064,0
19554,500
82958,650
80647,0
62118,3500
53196,533500
11557,0
43186,0
8434,21050
21950,150
80307,0
54048,0
18759,375
52188,6250
82070,7750
67281,0
38073,0
45940,0
82526,50
49770,0
60785,0
22099,5000
83232,100
71564,0
65307,5000
12257,52500
18291,0
33124,0
25324,0
4852,100
26093,100
40479,50050
4965,7500
75304,0
62688,1125
33903,0
10102,0
26810,25
89168,0
80729,25
30476,250
19257,317500
37397,0
58610,0
42719,0
73380,175
16637,96500
89575,2200
64397,0
73180,0
31445,125
38876,0
52184,175
82076,-700
76400,7450
40027,0
70904,250
40288,0
44878,1500
52841,0
5356,0
28600,0
30282,11000
83863,5000
62811,4900
56260,5150
28134,300
86040,0
80185,0
41322,4500
87411,0
53635,0
43563,275
25139,0
1903,8500
89421,0
88355,25
14929,4300
16589,0
13344,0
88332,1050
23880,0
37990,200
1193,0
51401,0
28487,0
8435,21050
61143,250
38777,0
74492,0
67478,0
74758,0
25824,0
51226,0
38333,2200
58481,25
19937,17000
72162,150
8350,0
77613,10550
67332,0
32250,7000
3371,0
25701,3575
41406,0
61208,550
3014,0
88150,0
21296,100
61132,0
88581,0
1147,0
1011,25
57355,50
4741,8000
53414,0
14326,25
58255,30300
57955,0
48413,0
2675,0
80012,50
58633,5100
86209,3500
57617,150
69701,25
45673,4050
16578,0
46341,0
893,7950
65091,0
11701,1150
7436,0
64143,100
18745,0
43668,0
62158,0
75086,127500
11525,0
54189,0
42290,0
81149,0
12339,0
37191,2250
12420,50
47770,13525
68015,0
27693,2100
71839,7200
4377,-12000
64071,1750
72533,0
62132,50
88167,25
40075,17000
16897,0
66167,50
60501,0
19031,1750
68822,0
29758,0
36435,0
15001,2500
5401,0
23405,0
51746,0
54409,75
25403,0
70716,0
21484,525
59935,2700
1534,3400
60307,0
92202,0
74034,7750
27491,225
67759,0
61618,0
72469,128000
74072,0
16709,0
2218,0
88084,1850
45440,14750
63950,0
45444,3300
31850,35000
72400,0
10029,0
34072,49000
19733,0
17190,0
36889,12000
25882,7700
20854,950
26506,200
73930,0
34535,4200
21393,24500
71420,0
5460,11500
59148,0
5313,700
9890,50
80551,2450
52197,0
4924,3100
66623,-50
83651,25
60025,0
33591,925
8407,0
37503,0
43849,2700
36558,0
67775,125
91281,0
40679,325
91185,250
85243,3900
80441,9000
29991,-10000
26872,52050
79917,225
80951,0
84308,15050
41422,0
33453,2900
48185,100
57975,0
3002,275
63369,1650
77783,25
90188,0
58907,0
66015,2100
37507,0
80630,50
91110,325
21916,0
48462,0
80744,775
68494,250
14745,675
79130,0
33966,0
36394,0
14904,1850
76838,0
21334,2400
72133,0
56175,0
55847,225
84841,75
51002,12025
80776,0
27745,0
66432,82775
51469,75
55550,0
81835,0
56933,0
84876,0
17683,0
35222,0
34337,0
65806,3200
5358,0
16261,147500
4702,1375
84326,0
47175,50
81693,-2800
91692,0
89779,325
28877,2200
72783,25
32215,400
36594,0
91980,0
41387,0
31741,1975
46041,0
47690,0
78352,0
90806,0
62872,0
29539,0
13565,0
24645,1150
70112,225
37228,0
83156,0
65089,0
69729,13000
70331,50
34797,0
4093,3700
29346,-500
28294,0
15547,0
22565,325
56675,0
67198,0
5532,0
19625,0
81018,3500
53392,0
28093,0
16069,0
5609,0
7675,2200
22792,800
34360,0
21144,3350
2458,1400
72164,0
91465,0
79123,102500
47650,0
69924,9650
86483,0
36851,0
63148,0
68187,0
12355,0
1712,150000
40488,0
83537,0
14597,0
15184,0
34696,250
34078,100
59168,50
58218,0
17303,0
78240,0
43238,0
56615,0
42730,0
78007,0
33870,1050
6251,0
9833,0
73082,175
56722,-2500
66371,0
83222,16500
59117,0
36763,0
76734,0
75429,6000
56040,0
70005,0
46212,0
73113,0
52471,775
4769,0
44342,0
88408,0
52545,0
22410,2850
90279,-2200
4235,100
63138,0
83791,77500
28656,7775
71510,550
70751,5250
44991,0
51132,0
64373,250
43946,200
63513,0
7261,0
11720,2400
19540,0
71481,0
31727,525
34392,47200
82369,425
87789,0
50782,57000
62002,1150
79975,0
14861,50
50199,0
86467,4150
25596,0
39531,0
81083,0
17613,0
76661,2100
70292,325
63829,0
21408,175
49552,0
33937,0
29137,0
69130,325
29715,2000
82955,0
54756,0
35272,3875
16244,0
28911,0
2745,0
10299,0
90963,0
62881,0
42605,8375
58415,75
777,2800
56101,2700
63603,1650
70160,0
80983,0
51432,375
53078,0
74910,67550
41688,-1100
2043,50000
48421,0
81779,0
69716,0
10874,0
9549,0
44308,0
31555,0
59399,0
68112,-1350
81453,4750
32053,0
74652,0
64680,0
90372,9550
22643,0
68364,0
33649,0
47069,0
75808,0
91833,0
56113,3450
46507,0
3653,0
63640,75
23054,475
27089,50
4910,0
38117,0
8866,8000
11361,450
31382,0
23318,0
2926,50
56407,0
23029,0
39219,0
81573,125
62344,9000
87555,0
45788,0
81197,0
24931,850
60930,3200
48928,0
86980,450
35662,4500
88633,0
31644,1750
90664,125
24591,6500
67642,0
74725,0
69911,0
73976,34000
72971,0
34749,2100
26204,0
8686,0
71565,0
37463,0
62461,0
64005,400
74987,0
2396,0
78836,115000
82825,0
43389,0
60895,0
4330,0
6592,0
84954,850
54229,0
79545,0
74508,0
9893,201500
80315,0
38595,6100
34007,625
22562,0
71473,35050
92052,0
43670,0
63210,200
51255,125
91639,0
51198,75
18577,1500
35945,0
17788,0
28353,50
26954,0
1155,132500
52680,1650
46683,2400
23534,825
40302,0
13455,22025
35788,76500
1838,0
81053,7750
91613,0
49413,75
80152,65000
60779,0
4026,0
8536,15000
28515,0
55649,25200
34181,0
51752,25
47957,4800
49886,88000
6697,375
8102,0
17969,0
20353,0
37187,25
5464,0
19530,1300
46118,0
72384,67500
52985,7300
49405,2200
75272,0
71920,0
72678,0
13576,0
39503,0
62185,0
22832,1700
5495,0
87263,67500
2916,0
79114,250
44171,75
10274,-6750
14717,0
40672,0
86363,0
88513,6500
16485,0
63717,0
76438,175
17051,25
50888,0
43889,225
59846,0
44518,0
15914,0
13903,0
63626,0
36134,0
59692,65000
84199,0
32818,0
23299,0
37795,0
19945,74000
81642,25
29342,29250
56751,475
22923,18750
84415,25
8632,575
18534,0
5542,0
26500,0
13385,82500
15195,0
82893,0
2600,0
26496,0
60083,-1975
25487,0
92172,1700
15657,0
60143,0
64417,0
25697,3575
47407,100
6280,5000
24086,55000
57267,20000
74182,0
75483,175
23071,60000
77948,0
65692,275
75890,2900
491,0
46476,1650
62800,400
17293,0
7255,400
64474,0
76538,0
19033,1750
45713,132500
55958,0
31435,0
63926,0
40142,50
92188,0
52069,425
49728,0
74039,0
89599,0
79155,550
13557,0
28198,825
17906,0
8133,450
51788,0
63930,0
54673,0
1111,0
22716,-2300
75053,0
34681,0
51880,0
62581,100
67494,0
69006,700
88612,0
24759,0
61159,75
5175,0
28715,0
43246,100
31532,0
22550,2200
14686,0
89290,11000
29713,0
29351,850
64234,0
85758,0
92107,0
4059,0
28664,3400
69352,0
41452,0
77104,0
37037,450
22955,63375
15138,32000
91617,0
48064,6700
62326,0
55427,0
86758,0
7938,1000
52711,77500
44578,10700
44914,650
4795,525
12624,475
42986,2200
5800,0
79863,0
10648,4300
78669,0
806,3000
68838,0
59278,3450
76528,0
9410,25
88939,0
11824,-3850
73445,0
58562,0
45076,225
2289,3600
2512,2975
51445,900
38279,10500
19621,175
9269,0
39412,0
34555,350
13351,34000
33482,0
35341,0
9391,0
72446,0
73560,0
90781,0
59818,39025
76288,2350
88295,75350
6967,0
47821,0
82761,0
25480,0
79681,0
84085,0
16306,0
25243,1625
21768,-8400
25114,0
64740,0
26668,0
87177,125
25303,0
19089,350
8107,75
91746,50
84444,0
67405,200
76592,3700
87973,0
80191,0
75541,0
53825,0
80707,2500
78789,1600
39387,50
9131,0
54737,525
19055,0
572,0
45989,25
24917,1850
24793,0
62943,0
84094,225
53035,0
57951,0
57004,25
68922,0
81431,31100
70343,0
64913,0
40767,0
53757,0
48902,1100
33656,0
10497,225000
40742,0
4794,525
33257,80000
4150,0
40958,375
62134,1300
90880,0
600,0
68874,0
70756,2300
17265,0
3307,0
37925,1500
16816,0
78577,0
14725,0
57256,21175
15413,54000
90362,2100
74318,100
85096,38100
84932,0
6898,6000
66128,0
45340,0
74941,25
71111,0
12608,0
5365,0
3344,0
76979,350
30161,0
4009,0
39853,12000
22473,0
63376,650
44018,1400
65215,0
39598,2600
14635,0
60156,0
59844,0
5957,50
32473,3250
36095,375
53274,0
61830,0
58539,250
68469,-1350
30049,75
32687,200
42074,0
28665,3400
29753,0
3168,2250
17514,0
36302,0
83155,0
91269,725
7399,0
52512,0
44509,0
91235,25
53696,2300
8315,675
59583,175
77357,175
82949,10750
78870,-5450
12192,5250
3837,275
35466,0
59710,0
69699,37000
32302,0
38183,150
78932,0
59183,0
87159,25
14007,1050
77986,0
51256,125
21333,0
9357,0
69745,49500
87604,0
23004,0
44776,0
8806,280000
75524,0
20143,11725
83919,2325
14343,0
10089,2100
52126,800
39959,4200
81961,0
82094,0
52536,25
85900,550
73548,350
28145,0
53440,15500
28239,0
25047,0
16252,650
558,25
86419,0
18946,225
1710,0
38550,48200
73391,875
15748,0
27900,0
9006,0
73305,25
34557,0
67679,0
38284,0
28875,0
48151,75
43190,0
59636,0
79820,231200
80419,0
34173,6725
25682,-1925
67900,0
18728,225
56233,0
40598,0
30901,0
58126,47025
1373,0
46234,0
86655,0
8272,0
85388,85000
46069,50
90013,225
38090,0
64273,0
34894,375
65861,35000
64393,0
17026,0
36913,0
6174,0
68441,10000
57238,0
36240,675
66643,9125
56016,675
57762,0
6466,50
21760,0
16257,0
18637,0
84481,0
53086,0
90782,0
39112,100
42895,0
12305,26000
11099,100
143,0
4209,650
36307,9400
55057,0
80281,450
56814,1200
47173,50
9035,1850
67271,1300
83705,0
91609,0
52258,100
25051,1000
90012,7100
62124,-14750
30131,0
45247,175
56033,0
38937,0
35696,0
41765,0
26412,1350
13152,125
83395,0
69396,0
21106,37050
80150,25
53867,0
32995,275
52096,0
51230,0
80716,225
79418,0
17268,0
85249,0
34575,0
54926,4600
60010,875
69417,0
81667,0
84678,0
90321,1275
81821,875
58033,0
41983,0
59985,0
90203,0
56322,5050
75782,78950
22842,325
58445,0
43207,0
53845,41000
56978,0
90217,0
36907,0
21091,725
74458,0
1503,25
24153,0
27577,2800
13218,13500
15262,0
32629,115000
67903,0
55533,25
71085,0
12600,0
60984,0
74848,0
74509,0
77505,0
80919,0
77757,0
55256,0
47869,152500
35813,0
37284,75
10868,0
23012,0
26764,1300
78977,0
88183,0
31844,0
30557,6250
34531,2100
87269,6750
32414,0
17001,0
59361,14125
77711,0
50849,25
54329,0
12101,325
69602,0
47155,900
46073,775
9694,0
76664,14200
64378,5700
73219,50
87229,0
65069,12000
6001,2150
11019,0
4029,50
39908,0
69488,0
8858,25
75253,0
51805,0
9609,0
15206,0
85679,21275
40633,-3100
24262,50
3676,0
36838,-31775
34695,725
90769,0
25456,0
60923,0
15007,10000
28455,10900
7289,24650
73243,0
78337,800
36977,3550
90143,475
50452,0
76901,25
22902,1850
71114,70025
73263,0
40821,625
63436,0
71437,175
76760,0
26452,1075
12224,110000
86702,0
60928,0
25553,160000
59749,25
88988,0
49890,0
1409,9250
33372,0
2701,0
14573,1750
46325,0
19258,317500
8539,0
24855,0
68121,6500
38962,0
65525,45000
57926,81000
24190,-525
21329,0
24388,1550
43030,0
2228,0
56019,675
26539,0
9519,50
61247,0
1589,200
64359,0
3735,0
35905,0
24958,0
80442,525
10473,125
90234,2700
9430,75
70758,0
56862,0
58252,25
81071,0
52138,0
60389,325
24013,0
4498,0
66260,0
73766,925
90990,0
56969,625
19764,1275
17570,0
58520,43225
45879,0
77209,1000
91959,0
13828,0
26375,0
16703,1325
54770,750
36416,0
45932,0
37614,0
30228,0
44200,0
44023,600
87395,1700
32637,50
33101,0
78821,0
63357,0
26144,0
14147,2900
54125,1800
35998,25
48174,0
65158,19025
37190,2200
64656,125
53963,0
39466,-1575
60659,0
48803,6050
10860,2300
15730,25
84450,0
87103,0
2255,0
69586,925
37356,2500
13398,50
23939,63000
49272,0
5842,800
20892,0
26898,425
51119,0
85542,0
85317,0
27756,78000
88578,4925
83025,2450
82672,0
72322,0
56325,0
26478,0
44924,0
44932,475
72524,0
69535,23000
23080,0
53888,0
58256,30300
909,8000
57943,-4900
7588,0
46094,200
39525,0
73525,0
39108,2200
7300,0
63740,0
45705,50
508,0
54417,0
19283,175
59458,0
37496,0
68695,25
78118,47500
83766,4500
6517,200
23792,4025
58821,0
64548,50
83210,0
34977,0
78489,1025
15113,325
44783,0
11669,50
46878,25
71048,1050
49455,12275
35104,0
49079,0
53489,0
5867,0
22389,0
11300,28100
3637,31000
87759,0
49787,0
23984,0
39971,0
76370,0
55722,2050
30046,0
84445,0
12121,2000
64988,0
5184,0
91522,28100
84674,21325
50327,0
42151,375
691,0
8152,1050
74169,107725
30616,0
37882,0
47655,0
6291,50
51521,6500
63831,0
87811,0
52888,0
84181,0
89013,0
1449,3975
13470,375
54463,4500
22240,0
82428,0
10542,0
54709,0
31016,475
83217,0
4523,250
54300,0
65511,0
10127,0
28868,0
3527,0
13763,0
53726,0
80306,0
11439,0
84673,21325
24187,6600
67361,50
34161,150
31489,0
31835,205000
44205,0
7646,0
3375,25
54781,0
50843,250
46192,0
65529,3700
31020,0
17592,0
81724,50
75625,50
62066,2500
3355,0
72578,0
15564,850
77961,0
75363,5650
49863,50
54628,0
29561,675
46823,0
53954,0
18524,12000
24843,0
62533,2500
23184,0
254,0
91775,25
77108,0
77411,0
21101,725
87515,0
53872,200
90879,0
21985,6100
46976,4600
302,0
9328,0
47536,6500
39366,1400
21928,50
49853,-400
26190,2300
76752,0
44465,0
79506,0
28173,50
39147,1900
32507,29350
54518,0
9553,925
44575,0
53524,0
70462,0
65093,0
40941,0
90762,0
63448,5900
14565,55825
77100,0
55705,0
45127,0
85805,0
69004,700
68037,0
41465,0
15761,125000
65241,0
61740,50
25573,0
47483,0
80412,0
72836,0
9403,0
41445,0
15493,25
86151,0
7157,50
18390,0
9637,0
89980,0
81606,0
8964,0
62549,0
82328,0
71831,0
6439,525
24162,6750
83152,25
36796,675
82863,0
12913,0
59017,1550
80380,0
15596,0
37835,0
45036,0
9968,0
28570,0
58604,0
64380,27000
12793,0
83187,150
30061,0
21859,0
70546,3400
89902,0
91957,25
5216,0
31771,0
55346,21800
29336,3650
31373,0
91200,0
16771,5000
73064,625
13738,0
61108,7150
13303,25
29850,0
57332,0
54078,0
1436,1225
40748,7400
85638,0
33117,0
11051,0
68244,3000
62009,0
55870,0
68089,0
86862,-2400
84587,0
64181,0
50618,0
63937,0
70477,0
79765,0
6363,0
76956,0
2313,0
17318,0
56489,0
79627,0
42930,250
4248,1900
8230,225
8181,17000
19012,0
899,0
56758,0
88826,0
33519,0
7362,2600
21888,0
55469,0
10452,1300
58455,0
4476,0
54352,25
1433,125
63418,50
32699,75
22748,225
44979,475
75571,0
89393,0
41011,1450
48487,50
91454,0
82762,0
2427,15000
33639,180000
11503,0
87434,0
68257,0
69690,75
78861,175
73328,1150
83360,3075
7901,0
84461,0
21096,775
18059,50
68134,0
75235,0
78024,0
80290,25
45214,0
52297,0
30985,0
88034,0
58266,7800
51687,1200
15792,0
47178,0
25260,100
47326,0
50780,0
52144,16500
43747,0
6979,8000
90923,0
49545,0
18678,0
17101,0
47460,0
76030,0
11546,0
15597,0
39190,0
82124,0
55963,0
16928,2400
29851,0
15008,0
37997,0
64588,625
86943,0
3494,0
41061,9000
39300,0
55067,0
78458,0
22026,0
72478,650
58956,100
40830,0
86764,52900
19275,350
77774,467500
64461,0
42950,0
20528,0
4285,0
55716,0
71434,0
26761,0
16230,1100
31546,0
12001,750
58968,75
80236,0
38457,225
81500,975
27130,0
70082,325
53133,0
75573,0
88015,0
42232,0
57489,2650
41935,0
85178,0
52383,0
17249,125
1167,0
35644,7250
45321,0
52674,0
78933,0
57961,50
32193,0
88562,0
30386,0
9982,0
86669,2750
60133,4300
65777,50
19338,0
18492,-1600
6749,0
22773,0
10885,0
64210,0
41730,475
72264,53000
85296,0
13271,25000
19556,0
50561,325
45648,1400
70791,0
90092,0
11718,25
84946,1050
39378,50
3284,0
33225,75
79172,0
14245,0
17403,92500
25280,275
35020,775
17338,50
69133,0
85328,6100
16263,0
22808,0
88249,25
26094,0
10010,0
86207,0
82946,0
20096,16250
81702,0
44473,0
4628,0
61496,0
10173,0
3038,-150
7913,0
76177,0
29562,155000
55686,0
85503,3400
29987,0
12621,0
32359,0
29020,25
11657,0
81402,25
8054,0
38465,0
67378,5000
10525,227000
60728,775
4189,0
88337,0
81070,150
64820,0
13155,115250
11378,0
25942,0
5996,0
58094,1700
68833,0
4127,75
36767,5000
63477,44000
3434,0
57627,0
59843,0
43869,45000
8746,225
83869,350
11390,0
53072,325
53353,0
45755,1950
68144,0
31803,55350
43766,4100
15797,0
31619,375
65857,15000
52889,150
17100,0
5828,50
55761,175
40923,5100
9812,0
61485,0
13129,5600
78545,2000
23107,0
78172,0
12697,0
57066,2100
18722,0
33082,1425
13304,1600
60943,0
82746,0
81834,0
8517,350
44753,0
32947,0
82687,125
80015,300
4198,9150
13057,0
80796,13250
56470,0
52175,125
22720,225
85704,0
11206,0
3970,1150
22311,1450
4066,775
14360,75
54942,0
2422,0
13258,0
63351,0
47573,0
13224,575
56154,0
71888,5750
91818,0
1471,100
22937,0
57487,100
56496,0
55253,75
87158,25
14942,0
36246,0
48375,0
49367,18000
42699,200
70154,0
65520,1250
72797,0
19111,0
12680,7950
27318,0
37771,500
29712,0
1052,100
8198,0
43609,75
46115,0
40333,50
53335,0
31077,100
41303,4200
1628,50
79015,975
8875,22000
63058,0
44777,0
26918,0
50444,0
75316,0
47239,10250
46564,425
4992,4400
35176,0
28193,25
4300,0
31738,0
8237,875
40671,0
78366,77200
74944,0
15703,0
18804,750
12852,0
29427,0
43258,0
78469,0
5697,0
59236,775
20142,11725
43929,0
14496,125
173,50
31429,150
68272,22250
13835,6050
35990,0
40856,1900
54533,4200
22764,0
12198,0
75500,0
16124,1325
10907,25
86907,0
67953,0
34728,0
13842,0
17568,0
55894,50
73022,400
48930,0
60597,0
78543,0
77828,0
28411,46000
25897,70000
45576,0
44564,0
57204,1250
23402,0
12294,550
84637,1100
31438,1700
78581,0
41001,800
74864,0
72039,0
29105,1100
84348,50
52405,35500
72544,0
71093,0
49891,1750
6006,0
44987,850
11478,50
383,50
47800,0
18360,25
32616,0
87077,0
71462,192500
14380,50
67191,0
1286,0
46674,55000
90452,16275
8914,0
32582,0
67024,1150
49773,0
33075,0
55663,26750
57929,0
88861,0
41896,13500
32946,-1025
4119,0
5781,0
36180,0
91084,0
59135,650
12086,1050
14665,4275
49574,0
90053,50
67904,0
9296,1050
19235,150
82311,1300
72366,50
14698,0
11990,0
79911,0
38065,0
52998,0
49373,0
70288,0
81365,0
86743,1025
57978,0
74123,775
83180,10000
52051,615500
67968,0
91220,250
72015,0
44369,275
50281,0
59959,92000
20737,0
48442,0
48826,0
46699,250
76905,0
11462,275
72194,13000
76795,0
30883,0
61866,250
5631,50
38974,25
26628,1400
54642,0
67515,88000
22431,0
14372,0
59571,0
4578,0
21661,1400
54191,3450
53533,2900
34148,0
59068,4525
46615,0
43120,0
65941,3300
87875,0
8364,1550
70264,100000
14704,300
43383,25
28000,0
65549,3700
67184,0
43826,150
29876,0
11023,0
5097,0
28284,0
66945,280050
61511,0
72057,0
11111,0
83160,725
69229,0
29600,250
75830,0
49534,0
13927,33000
22343,1850
89515,0
57893,10000
68207,0
58027,0
58342,0
57787,0
18766,10500
32392,0
55907,0
64798,0
18,0
85189,21875
66310,400
4885,0
37425,0
46692,0
24088,0
6867,0
73038,18025
60594,11750
55025,750
59240,0
56723,-2500
66281,250
59390,0
29368,625
70591,0
39199,0
34080,0
87770,4075
30925,0
40430,0
66685,0
52467,750
61513,0
83650,25750
57724,150
61322,16925
12306,0
17289,475
17732,0
4229,675
60721,0
22382,2225
62145,24025
73947,250
21588,0
22527,0
58626,17500
3685,0
39816,3400
68560,0
29560,675
32714,21000
50001,0
23428,0
3509,49000
40528,2000
65798,0
17910,250
43237,0
89734,7250
36668,5000
28546,0
67035,0
25119,0
36173,0
60321,150
63486,0
43268,0
55629,225
2602,0
51311,0
8960,0
31963,0
59718,0
55934,0
8605,0
28955,0
17090,150
62663,0
2666,425
68104,0
73681,18300
81312,-25
38751,1250
8959,0
15364,125
76485,0
61816,0
82976,0
55055,0
52945,0
26999,25
3821,41000
16910,0
56229,375
36804,43000
1988,0
50847,0
35239,0
65081,400
18036,0
19827,0
26304,300
47701,41000
72738,0
79811,-1100
54927,4600
42371,0
81318,1000
19573,0
41056,0
644,105000
40766,0
52106,0
88329,0
73934,25
42241,0
65364,0
72644,0
66019,0
86865,0
38,75
46924,6100
85067,0
54178,250000
52004,1900
24299,125
26486,0
38759,0
9822,0
77821,5000
11909,1000
87742,0
3645,3925
44568,2850
13266,0
82247,0
13107,0
14259,0
39733,0
58597,0
12948,25
32644,0
29822,50000
63443,0
87692,0
40653,0
29441,0
5938,0
15490,0
65833,0
11370,775
25230,2650
938,1850
18351,0
27553,0
40961,3625
40093,0
33212,0
33898,3250
14116,0
77786,650
11881,0
32332,0
9572,200
11939,0
4053,0
72237,0
53437,0
56315,25
57989,62500
38965,1850
72746,0
44089,43000
27430,0
80788,0
72958,7800
23286,0
27821,0
44925,0
34676,20000
43454,0
33648,650
71535,0
35377,4000
83416,10700
79435,0
89309,25
27593,350
69698,37000
12253,0
54799,0
15249,12800
15483,7250
1189,-3500
49566,175
85043,0
92009,0
5285,100
23860,0
88222,0
20885,0
45950,9750
79516,0
31599,1600
92084,0
36183,0
31057,0
37514,0
4765,1500
70539,1600
74507,0
36498,0
24659,0
2509,0
66540,0
3034,2300
82089,0
34186,0
17995,0
64782,0
82371,102000
9691,23500
74356,0
64531,1150
34307,0
40147,0
19373,58000
48485,0
78643,0
88814,21500
72527,0
24114,0
11036,3050
29688,0
48595,5500
68629,0
27451,0
52411,0
66713,0
8326,0
40071,0
4683,0
18141,0
54272,2800
29595,0
1140,2800
41249,5500
4511,0
64841,0
69980,2525
1858,0
82775,5250
47834,0
60136,2000
51616,0
16894,0
87298,0
6195,0
81775,6900
68849,1050
50538,0
65470,0
85781,0
55301,25000
58916,1675
16822,0
28308,975
43339,0
19513,1625
20014,3075
16980,176450
55800,0
4357,175
34119,0
44707,0
2064,12600
25828,25
70024,0
74130,28500
85425,0
22978,0
62500,1600
40705,25
52213,2600
79025,700
47404,275
2215,0
46113,950
63170,0
7178,26025
87578,1050
37240,0
73147,0
68697,125
78796,250
61450,0
72016,4500
58208,1600
59162,0
32599,35225
35259,0
76564,0
3641,0
35378,4000
7505,0
55208,105050
487,0
19125,4050
41376,575
37367,0
30063,0
56855,27500
7511,1600
86848,0
16302,50
5030,0
85310,0
54610,0
47436,-1875
87838,0
32015,2325
33636,0
74273,0
77266,0
40208,0
73860,0
35591,4075
63768,250
12021,0
1830,50
56838,0
62772,25
63244,0
18063,0
31745,0
28371,0
78538,2000
53374,225
53598,875
32808,0
84726,0
67232,0
78149,0
22364,0
8912,475
41077,0
61677,75
42496,0
54733,0
81802,775
58730,0
3390,25
41423,0
66930,0
49583,3925
72857,0
13148,0
41577,0
63652,2100
7859,73000
3579,0
50865,295000
32664,1100
82153,25
56443,25
45456,0
48713,50
79359,550
80805,725
23656,250
76814,0
69113,0
89684,50
57663,17250
12091,150
60528,52500
60067,0
50066,700
79188,25
39949,0
55112,0
71330,0
9550,0
74688,0
14312,6300
37106,0
10052,325
55203,1725
774,1050
69226,0
27265,350
70044,0
35796,62500
40184,0
49199,0
55321,0
13120,20950
72125,150
58299,25
35179,0
55570,90000
46013,0
27284,0
2607,0
25237,16500
12562,0
